-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 8.19672e-06 7.98918e-06
-2.5625 0 0
-2.5375 8.19672e-06 7.98918e-06
-2.5125 0 0
-2.4875 1.63934e-05 1.09971e-05
-2.4625 2.45902e-05 1.74842e-05
-2.4375 7.37705e-05 2.71236e-05
-2.4125 4.09836e-05 1.9655e-05
-2.3875 0.000122951 3.25297e-05
-2.3625 8.19672e-05 2.71854e-05
-2.3375 0.000131148 3.77405e-05
-2.3125 0.000213115 3.68397e-05
-2.2875 0.000303279 5.47097e-05
-2.2625 0.000368852 3.25297e-05
-2.2375 0.000442623 5.32472e-05
-2.2125 0.000696721 8.18647e-05
-2.1875 0.000721311 7.72408e-05
-2.1625 0.00120492 0.000108912
-2.1375 0.00141803 0.000113147
-2.1125 0.00186885 0.000121245
-2.0875 0.00248361 0.000123374
-2.0625 0.00313115 0.000187237
-2.0375 0.0042541 0.000218554
-2.0125 0.00495082 0.000212673
-1.9875 0.006 0.000255654
-1.9625 0.00807377 0.000392224
